MPAA_rating,genre,voice-actor,director,Year,revenue
139540245.09535453,181061623.4879227,175981649.52986902,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,257839963.6690944,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,256307551.77591974,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,191452010.39551437,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,256307551.77591974,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,220591798.02931705,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,256307551.77591974,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,256307551.77591974,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,256307551.77591974,197296735.91111112,1977,159743914.0
139540245.09535453,181061623.4879227,256307551.77591974,197296735.91111112,1977,159743914.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2000,180742479.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2005,28716947.0
139540245.09535453,156173112.33335882,105165458.50225225,115145616.99263352,1992,58965304.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1986,42183197.0
294680234.74808055,12783367.56401966,105165458.50225225,115145616.99263352,2004,426246.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2008,19125841.0
522877329.2885906,275605875.25,105165458.50225225,115145616.99263352,1999,10111144.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2000,108993148.0
139540245.09535453,95397952.36607456,256307551.77591974,115145616.99263352,2007,156074310.0
139540245.09535453,95397952.36607456,277675070.9770633,115145616.99263352,2007,156074310.0
139540245.09535453,95397952.36607456,256307551.77591974,115145616.99263352,2007,156074310.0
139540245.09535453,95397952.36607456,256307551.77591974,115145616.99263352,2007,156074310.0
139540245.09535453,95397952.36607456,256307551.77591974,115145616.99263352,2007,156074310.0
139540245.09535453,95397952.36607456,256307551.77591974,115145616.99263352,2007,156074310.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,266910863.21370193,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,311415421.21432096,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,105165458.50225225,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,331140684.7530561,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,331140684.7530561,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,331140684.7530561,341268247.93557805,2016,341268248.0
139540245.09535453,181061623.4879227,256307551.77591974,341268247.93557805,2016,341268248.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1998,21941840.0
54621782.59210526,181061623.4879227,105165458.50225225,115145616.99263352,1996,65543.0
522877329.2885906,181061623.4879227,105165458.50225225,115145616.99263352,2002,70269715.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2007,252955933.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2010,63781920.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1992,91304495.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1997,14561324.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2000,95208344.0
522877329.2885906,181061623.4879227,256307551.77591974,119557302.97687028,2003,119218333.0
522877329.2885906,181061623.4879227,256307551.77591974,119557302.97687028,2003,119218333.0
522877329.2885906,181061623.4879227,256307551.77591974,119557302.97687028,2003,119218333.0
522877329.2885906,181061623.4879227,256307551.77591974,119557302.97687028,2003,119218333.0
522877329.2885906,181061623.4879227,191258768.89508426,119557302.97687028,2003,119218333.0
522877329.2885906,181061623.4879227,256307551.77591974,119557302.97687028,2003,119218333.0
522877329.2885906,181061623.4879227,256307551.77591974,119557302.97687028,2003,119218333.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,3891602848.6812825,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,3891602848.6812825,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,1316368010.1617646,256307551.77591974,5228870200.746477,2037,5228953251.0
522877329.2885906,181061623.4879227,105165458.50225225,115145616.99263352,2010,443408255.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2004,87392478.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1999,61150849.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1987,32798382.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1993,26248558.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2009,55503929.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,464733772.39815325,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,345053095.67978334,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,292717885.7022983,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,105165458.50225225,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,537339258.2178388,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,257839963.6690944,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,651256067.6783307,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,256307551.77591974,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,345053095.67978334,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,345053095.67978334,357063494.8287667,2010,357063499.0
139540245.09535453,181061623.4879227,537339258.2178388,357063494.8287667,2010,357063499.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,268505720.9821706,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,268505720.9821706,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,217247209.05290696,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,225584912.63059714,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,229459386.52791464,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,1989,223726012.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2006,34634731.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1995,1025425.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2006,314140384.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1999,94838225.0
522877329.2885906,12783367.56401966,105165458.50225225,115145616.99263352,2012,30675725.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1975,131246872.0
107816160.86486487,95397952.36607456,105165458.50225225,115145616.99263352,1999,46145331.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1994,7035189.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1990,2210321.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2013,5367415.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1986,11003932.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,2005,20162672.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1993,109310377.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1998,94139530.0
139540245.09535453,12783367.56401966,105165458.50225225,115145616.99263352,2009,23064.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1995,59727216.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,1992,14421454.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,1993,11369541.0
107816160.86486487,38618777.86940032,105165458.50225225,115145616.99263352,2006,29712825.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1997,33613158.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,1992,55417615.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2008,68118371.0
522877329.2885906,1316368010.1617646,105165458.50225225,115145616.99263352,2000,14238144.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2002,201959095.0
107816160.86486487,66609780.68670294,105165458.50225225,115145616.99263352,2003,73793522.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1993,2127496.0
54621782.59210526,66609780.68670294,105165458.50225225,115145616.99263352,1995,6829092.0
139540245.09535453,95397952.36607456,105165458.50225225,115145616.99263352,1994,63651027.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2061,310094574.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1997,110058379.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1982,20643199.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1993,25146538.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1997,36265379.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2016,529483936.0
54621782.59210526,95397952.36607456,105165458.50225225,115145616.99263352,1991,24939118.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,2001,7450434.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1985,33900697.0
139540245.09535453,113133505.39247312,256307551.77591974,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,256307551.77591974,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,210859571.56307286,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,191452010.39551437,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,256307551.77591974,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,256307551.77591974,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,105165458.50225225,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,256307551.77591974,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,256307551.77591974,133134089.81280956,1981,133118889.0
139540245.09535453,113133505.39247312,175981649.52986902,133134089.81280956,1981,133118889.0
54621782.59210526,181061623.4879227,105165458.50225225,115145616.99263352,2001,337782.0
54621782.59210526,66609780.68670294,105165458.50225225,115145616.99263352,1995,11167895.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2012,77372445.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1994,63170804.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2014,343771168.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2015,936662225.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1995,68479579.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1995,68479579.0
522877329.2885906,113133505.39247312,256307551.77591974,115145616.99263352,1995,68479579.0
522877329.2885906,113133505.39247312,255515688.66041586,115145616.99263352,1995,68479579.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1993,80147079.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2016,76233151.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1982,12903059.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,224270360.34031862,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,188760683.6127485,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
139540245.09535453,181061623.4879227,256307551.77591974,211508735.86309588,2002,211506702.0
54621782.59210526,156173112.33335882,105165458.50225225,115145616.99263352,1997,58804106.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2004,234069353.0
107816160.86486487,65413799.237607114,105165458.50225225,115145616.99263352,2000,89042541.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1995,164552293.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1992,94349900.0
522877329.2885906,181061623.4879227,105165458.50225225,115145616.99263352,2012,20325733.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2001,161218928.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2010,45302137.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2007,53619462.0
54621782.59210526,181061623.4879227,105165458.50225225,115145616.99263352,1994,5170709.0
107816160.86486487,156173112.33335882,105165458.50225225,115145616.99263352,2016,408084349.0
107816160.86486487,95397952.36607456,105165458.50225225,115145616.99263352,1996,24422334.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1995,26302005.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1994,23401275.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2006,108694869.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2005,32064685.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2004,70423706.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1997,81692095.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2005,86812798.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1991,179821881.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2010,27461121.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,921982800.5267122,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,132917522.1462797,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,2002,55189145.0
139540245.09535453,181061623.4879227,108143774.5629554,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,108143774.5629554,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,225584912.63059714,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,146928825.27953428,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,256307551.77591974,115145616.99263352,1986,53637367.0
139540245.09535453,181061623.4879227,225584912.63059714,115145616.99263352,1986,53637367.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,464733772.39815325,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,423554845.17700696,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,105165458.50225225,560880041.4999225,2015,201151353.0
139540245.09535453,275605875.25,478967883.20340765,560880041.4999225,2015,201151353.0
139540245.09535453,181061623.4879227,256307551.77591974,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,311415421.21432096,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,277675070.9770633,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,256307551.77591974,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,256307551.77591974,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,256307551.77591974,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,256307551.77591974,342165548.2233102,2013,414997174.0
139540245.09535453,181061623.4879227,105165458.50225225,342165548.2233102,2013,414997174.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,2011,256263359.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2011,2984.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1989,23972012.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2004,354488708.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2002,0.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,1990,39963460.0
139540245.09535453,1316368010.1617646,105165458.50225225,115145616.99263352,2006,30737517.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1988,160442289.0
54621782.59210526,113133505.39247312,105165458.50225225,115145616.99263352,2000,2562155.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,1990,30722056.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,1977,105847527.0
139540245.09535453,1316368010.1617646,105165458.50225225,115145616.99263352,1996,92077628.0
107816160.86486487,66609780.68670294,105165458.50225225,115145616.99263352,2005,33500491.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2003,32298812.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1996,36009655.0
107816160.86486487,66609780.68670294,105165458.50225225,115145616.99263352,2006,82267038.0
139540245.09535453,12783367.56401966,105165458.50225225,115145616.99263352,2010,86264.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2002,78682079.0
54621782.59210526,156173112.33335882,105165458.50225225,115145616.99263352,1993,46919256.0
107816160.86486487,95397952.36607456,105165458.50225225,115145616.99263352,2010,34917330.0
139540245.09535453,95397952.36607456,105165458.50225225,115145616.99263352,1993,36165012.0
107816160.86486487,65413799.237607114,105165458.50225225,115145616.99263352,2004,30416359.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,1995,29934306.0
107816160.86486487,181061623.4879227,105165458.50225225,115145616.99263352,1998,362324957.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1997,45266588.0
107816160.86486487,156173112.33335882,105165458.50225225,115145616.99263352,1990,29485923.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,105889025.41828027,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,191184229.43134856,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,105889025.41828027,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,105165458.50225225,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,256307551.77591974,50554406.191018835,1985,50553142.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2013,243434130.0
107816160.86486487,95397952.36607456,105165458.50225225,115145616.99263352,1996,2057055.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2000,104055039.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2005,148619029.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2011,10768946.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1996,1963937.0
107816160.86486487,275605875.25,105165458.50225225,115145616.99263352,2006,22044113.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2002,24650121.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2002,24650121.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2002,24650121.0
522877329.2885906,181061623.4879227,256307551.77591974,115145616.99263352,2002,24650121.0
139540245.09535453,181061623.4879227,105165458.50225225,115145616.99263352,2014,61040349.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1987,54787202.0
107816160.86486487,113133505.39247312,105165458.50225225,115145616.99263352,1994,49945474.0
54621782.59210526,66609780.68670294,105165458.50225225,115145616.99263352,1997,7652965.0
139540245.09535453,275605875.25,105165458.50225225,115145616.99263352,1996,199559799.0
522877329.2885906,113133505.39247312,105165458.50225225,115145616.99263352,2011,106270797.0
54621782.59210526,275605875.25,105165458.50225225,115145616.99263352,1986,117957323.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,2068,138612686.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1991,28320147.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,161449267.21481928,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
522877329.2885906,181061623.4879227,256307551.77591974,136898139.28976357,2000,136789252.0
107816160.86486487,156173112.33335882,105165458.50225225,115145616.99263352,2001,44418589.0
139540245.09535453,113133505.39247312,105165458.50225225,115145616.99263352,1997,28371890.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,105165458.50225225,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,423554845.17700696,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
522877329.2885906,181061623.4879227,256307551.77591974,216807844.08305225,1998,216807832.0
